===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,DoubleSMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1356,,1356,2020-02-26 11:00:00,9182.63,9189.0,9143.33,9158.37,1396.36,,DoubleSMACross,1356,737481.4583333334,Broker,1356,10787.149774316744,10787.149774316744,BuySell,1356,,,Trades - Net Profit/Loss,1356,,
1357,,1357,2020-02-26 12:00:00,9158.37,9303.36,9040.0,9285.34,6792.74,,DoubleSMACross,1357,737481.5,Broker,1357,10787.149774316744,10787.149774316744,BuySell,1357,,,Trades - Net Profit/Loss,1357,,
1358,,1358,2020-02-26 13:00:00,9285.34,9288.97,9055.0,9092.67,3574.45,,DoubleSMACross,1358,737481.5416666666,Broker,1358,10787.149774316744,10787.149774316744,BuySell,1358,,,Trades - Net Profit/Loss,1358,,
1359,,1359,2020-02-26 14:00:00,9092.67,9136.7,8979.03,9044.17,5986.76,,DoubleSMACross,1359,737481.5833333334,Broker,1359,10787.149774316744,10787.149774316744,BuySell,1359,,,Trades - Net Profit/Loss,1359,,
1360,,1360,2020-02-26 15:00:00,9044.17,9060.0,8980.27,8995.29,3532.97,,DoubleSMACross,1360,737481.625,Broker,1360,10787.149774316744,10787.149774316744,BuySell,1360,,,Trades - Net Profit/Loss,1360,,
1361,,1361,2020-02-26 16:00:00,8995.29,9030.0,8633.63,8750.16,13067.2,,DoubleSMACross,1361,737481.6666666666,Broker,1361,10787.149774316744,10787.149774316744,BuySell,1361,,,Trades - Net Profit/Loss,1361,,
1362,,1362,2020-02-26 17:00:00,8750.16,8800.0,8660.9,8735.95,5374.97,,DoubleSMACross,1362,737481.7083333334,Broker,1362,10787.149774316744,10787.149774316744,BuySell,1362,,,Trades - Net Profit/Loss,1362,,
1363,,1363,2020-02-26 18:00:00,8735.95,8846.23,8723.44,8842.49,3302.85,,DoubleSMACross,1363,737481.75,Broker,1363,10787.149774316744,10787.149774316744,BuySell,1363,,,Trades - Net Profit/Loss,1363,,
1364,,1364,2020-02-26 19:00:00,8842.49,8860.0,8782.02,8831.14,2619.23,,DoubleSMACross,1364,737481.7916666666,Broker,1364,10787.149774316744,10787.149774316744,BuySell,1364,,,Trades - Net Profit/Loss,1364,,
1365,,1365,2020-02-26 20:00:00,8831.14,8864.0,8775.0,8804.35,2039.11,,DoubleSMACross,1365,737481.8333333334,Broker,1365,10787.149774316744,10787.149774316744,BuySell,1365,,,Trades - Net Profit/Loss,1365,,
1366,,1366,2020-02-26 21:00:00,8804.35,8835.0,8742.01,8748.21,1664.47,,DoubleSMACross,1366,737481.875,Broker,1366,10787.149774316744,10787.149774316744,BuySell,1366,,,Trades - Net Profit/Loss,1366,,
1367,,1367,2020-02-26 22:00:00,8748.21,8835.0,8713.03,8785.0,1952.91,,DoubleSMACross,1367,737481.9166666666,Broker,1367,10787.149774316744,10787.149774316744,BuySell,1367,,,Trades - Net Profit/Loss,1367,,
1368,,1368,2020-02-26 23:00:00,8785.0,8839.0,8781.1,8785.25,1251.36,,DoubleSMACross,1368,737481.9583333334,Broker,1368,10787.149774316744,10787.149774316744,BuySell,1368,,,Trades - Net Profit/Loss,1368,,
1369,,1369,2020-02-27 00:00:00,8785.25,8792.52,8615.97,8646.87,4471.24,,DoubleSMACross,1369,737482.0,Broker,1369,10787.149774316744,10787.149774316744,BuySell,1369,,,Trades - Net Profit/Loss,1369,,
1370,,1370,2020-02-27 01:00:00,8646.87,8715.09,8531.0,8694.19,5461.99,,DoubleSMACross,1370,737482.0416666666,Broker,1370,10787.149774316744,10787.149774316744,BuySell,1370,,,Trades - Net Profit/Loss,1370,,
1371,,1371,2020-02-27 02:00:00,8694.19,8743.9,8650.0,8699.92,2679.54,,DoubleSMACross,1371,737482.0833333334,Broker,1371,10787.149774316744,10787.149774316744,BuySell,1371,,,Trades - Net Profit/Loss,1371,,
1372,,1372,2020-02-27 03:00:00,8699.92,8765.75,8640.0,8739.68,1934.03,,DoubleSMACross,1372,737482.125,Broker,1372,10787.149774316744,10787.149774316744,BuySell,1372,,,Trades - Net Profit/Loss,1372,,
1373,,1373,2020-02-27 04:00:00,8739.68,8754.67,8667.58,8710.09,1558.56,,DoubleSMACross,1373,737482.1666666666,Broker,1373,10787.149774316744,10787.149774316744,BuySell,1373,,,Trades - Net Profit/Loss,1373,,
1374,,1374,2020-02-27 05:00:00,8710.09,8784.7,8699.6,8762.7,2020.15,,DoubleSMACross,1374,737482.2083333334,Broker,1374,10787.149774316744,10787.149774316744,BuySell,1374,,,Trades - Net Profit/Loss,1374,,
1375,,1375,2020-02-27 06:00:00,8762.7,8838.28,8750.0,8808.57,3010.64,,DoubleSMACross,1375,737482.25,Broker,1375,10787.149774316744,10787.149774316744,BuySell,1375,,,Trades - Net Profit/Loss,1375,,
1376,,1376,2020-02-27 07:00:00,8808.57,8826.98,8755.0,8814.05,2399.95,,DoubleSMACross,1376,737482.2916666666,Broker,1376,10787.149774316744,10787.149774316744,BuySell,1376,,,Trades - Net Profit/Loss,1376,,
1377,,1377,2020-02-27 08:00:00,8814.05,8859.42,8784.25,8789.12,2704.81,,DoubleSMACross,1377,737482.3333333334,Broker,1377,10787.149774316744,10787.149774316744,BuySell,1377,,,Trades - Net Profit/Loss,1377,,
1378,,1378,2020-02-27 09:00:00,8789.12,8840.0,8741.12,8750.6,1964.35,,DoubleSMACross,1378,737482.375,Broker,1378,10787.149774316744,10787.149774316744,BuySell,1378,,,Trades - Net Profit/Loss,1378,,
1379,,1379,2020-02-27 10:00:00,8750.6,8825.03,8730.0,8819.49,2398.66,,DoubleSMACross,1379,737482.4166666666,Broker,1379,10787.149774316744,10787.149774316744,BuySell,1379,,,Trades - Net Profit/Loss,1379,,
1380,,1380,2020-02-27 11:00:00,8819.49,8831.5,8784.0,8804.36,1947.57,,DoubleSMACross,1380,737482.4583333334,Broker,1380,10787.149774316744,10787.149774316744,BuySell,1380,,,Trades - Net Profit/Loss,1380,,
1381,,1381,2020-02-27 12:00:00,8804.36,8941.91,8747.03,8785.73,5687.33,,DoubleSMACross,1381,737482.5,Broker,1381,97.19221946659465,10753.87317445262,BuySell,1381,8615.824550000001,,Trades - Net Profit/Loss,1381,,
1382,,1382,2020-02-27 13:00:00,8785.73,8848.08,8751.53,8821.59,1889.09,,DoubleSMACross,1382,737482.5416666666,Broker,1382,97.19221946659465,10797.369682886841,BuySell,1382,,,Trades - Net Profit/Loss,1382,,
1383,,1383,2020-02-27 14:00:00,8821.59,8884.77,8774.53,8856.34,2427.79,,DoubleSMACross,1383,737482.5833333334,Broker,1383,97.19221946659465,10839.519813062225,BuySell,1383,,,Trades - Net Profit/Loss,1383,,
1384,,1384,2020-02-27 15:00:00,8856.34,8901.11,8825.0,8847.16,2791.85,,DoubleSMACross,1384,737482.625,Broker,1384,97.19221946659465,10828.384900975605,BuySell,1384,,,Trades - Net Profit/Loss,1384,,
1385,,1385,2020-02-27 16:00:00,8847.16,8971.77,8846.71,8931.23,3656.58,,DoubleSMACross,1385,737482.6666666666,Broker,1385,97.19221946659465,10930.357892165372,BuySell,1385,,,Trades - Net Profit/Loss,1385,,
1386,,1386,2020-02-27 17:00:00,8931.23,8951.87,8876.01,8912.32,2561.43,,DoubleSMACross,1386,737482.7083333334,Broker,1386,97.19221946659465,10907.420943629646,BuySell,1386,,,Trades - Net Profit/Loss,1386,,
1387,,1387,2020-02-27 18:00:00,8912.32,8937.72,8868.54,8888.43,1895.89,,DoubleSMACross,1387,737482.75,Broker,1387,97.19221946659465,10878.443487229937,BuySell,1387,,,Trades - Net Profit/Loss,1387,,
1388,,1388,2020-02-27 19:00:00,8888.43,8919.0,8847.23,8915.34,1666.23,,DoubleSMACross,1388,737482.7916666666,Broker,1388,97.19221946659465,10911.0840628564,BuySell,1388,,,Trades - Net Profit/Loss,1388,,
1389,,1389,2020-02-27 20:00:00,8915.34,8917.65,8865.18,8883.71,1270.25,,DoubleSMACross,1389,737482.8333333334,Broker,1389,97.19221946659465,10872.718347246402,BuySell,1389,,,Trades - Net Profit/Loss,1389,,
1390,,1390,2020-02-27 21:00:00,8883.71,8900.0,8735.63,8761.24,2986.6,,DoubleSMACross,1390,737482.875,Broker,1390,97.19221946659465,10724.167946021105,BuySell,1390,,,Trades - Net Profit/Loss,1390,,
1391,,1391,2020-02-27 22:00:00,8761.24,8831.09,8650.0,8794.74,3562.6,,DoubleSMACross,1391,737482.9166666666,Broker,1391,97.19221946659465,10764.80188446356,BuySell,1391,,,Trades - Net Profit/Loss,1391,,
1392,,1392,2020-02-27 23:00:00,8794.74,8825.33,8755.2,8823.21,1797.07,,DoubleSMACross,1392,737482.9583333334,Broker,1392,97.19221946659465,10799.334667372716,BuySell,1392,,,Trades - Net Profit/Loss,1392,,
1393,,1393,2020-02-28 00:00:00,8823.21,8900.0,8784.01,8856.05,2056.63,,DoubleSMACross,1393,737483.0,Broker,1393,97.19221946659465,10839.168056580183,BuySell,1393,,,Trades - Net Profit/Loss,1393,,
1394,,1394,2020-02-28 01:00:00,8856.05,8900.0,8811.2,8893.6,1057.66,,DoubleSMACross,1394,737483.0416666666,Broker,1394,97.19221946659465,10884.714456237325,BuySell,1394,,,Trades - Net Profit/Loss,1394,,
1395,,1395,2020-02-28 02:00:00,8893.6,8897.8,8842.28,8868.43,923.54,,DoubleSMACross,1395,737483.0833333334,Broker,1395,97.19221946659465,10854.184419503099,BuySell,1395,,,Trades - Net Profit/Loss,1395,,
1396,,1396,2020-02-28 03:00:00,8868.43,8887.68,8829.44,8837.51,1147.03,,DoubleSMACross,1396,737483.125,Broker,1396,97.19221946659465,10816.679900797406,BuySell,1396,,,Trades - Net Profit/Loss,1396,,
1397,,1397,2020-02-28 04:00:00,8837.51,8860.0,8816.52,8827.37,832.74,,DoubleSMACross,1397,737483.1666666666,Broker,1397,97.19221946659465,10804.3805534599,BuySell,1397,,,Trades - Net Profit/Loss,1397,,
1398,,1398,2020-02-28 05:00:00,8827.37,8830.05,8777.36,8782.61,1696.67,,DoubleSMACross,1398,737483.2083333334,Broker,1398,97.19221946659465,10750.088759887234,BuySell,1398,,,Trades - Net Profit/Loss,1398,,
1399,,1399,2020-02-28 06:00:00,8782.61,8802.99,8760.0,8777.83,1489.2,,DoubleSMACross,1399,737483.25,Broker,1399,10739.435863346811,10739.435863346811,BuySell,1399,,8935.034849999998,Trades - Net Profit/Loss,1399,,-47.71391096993154
1400,,1400,2020-02-28 07:00:00,8777.83,8785.81,8695.1,8728.74,2408.71,,DoubleSMACross,1400,737483.2916666666,Broker,1400,10739.435863346811,10739.435863346811,BuySell,1400,,,Trades - Net Profit/Loss,1400,,
1401,,1401,2020-02-28 08:00:00,8728.74,8779.55,8700.0,8701.91,2081.85,,DoubleSMACross,1401,737483.3333333334,Broker,1401,10739.435863346811,10739.435863346811,BuySell,1401,,,Trades - Net Profit/Loss,1401,,
1402,,1402,2020-02-28 09:00:00,8701.91,8734.71,8578.41,8604.5,5318.88,,DoubleSMACross,1402,737483.375,Broker,1402,10739.435863346811,10739.435863346811,BuySell,1402,,,Trades - Net Profit/Loss,1402,,
1403,,1403,2020-02-28 10:00:00,8604.5,8652.23,8541.1,8589.7,4173.1,,DoubleSMACross,1403,737483.4166666666,Broker,1403,10739.435863346811,10739.435863346811,BuySell,1403,,,Trades - Net Profit/Loss,1403,,
1404,,1404,2020-02-28 11:00:00,8589.7,8638.4,8559.0,8585.96,2153.69,,DoubleSMACross,1404,737483.4583333334,Broker,1404,10739.435863346811,10739.435863346811,BuySell,1404,,,Trades - Net Profit/Loss,1404,,
1405,,1405,2020-02-28 12:00:00,8585.96,8600.0,8445.0,8525.0,6005.43,,DoubleSMACross,1405,737483.5,Broker,1405,10739.435863346811,10739.435863346811,BuySell,1405,,,Trades - Net Profit/Loss,1405,,
1406,,1406,2020-02-28 13:00:00,8525.0,8707.43,8495.01,8660.44,5077.15,,DoubleSMACross,1406,737483.5416666666,Broker,1406,10739.435863346811,10739.435863346811,BuySell,1406,,,Trades - Net Profit/Loss,1406,,
1407,,1407,2020-02-28 14:00:00,8660.44,8684.93,8563.73,8664.28,3444.3,,DoubleSMACross,1407,737483.5833333334,Broker,1407,10739.435863346811,10739.435863346811,BuySell,1407,,,Trades - Net Profit/Loss,1407,,
1408,,1408,2020-02-28 15:00:00,8664.28,8724.64,8625.0,8715.94,2690.3,,DoubleSMACross,1408,737483.625,Broker,1408,10739.435863346811,10739.435863346811,BuySell,1408,,,Trades - Net Profit/Loss,1408,,
1409,,1409,2020-02-28 16:00:00,8715.94,8738.0,8630.02,8638.32,2821.54,,DoubleSMACross,1409,737483.6666666666,Broker,1409,10739.435863346811,10739.435863346811,BuySell,1409,,,Trades - Net Profit/Loss,1409,,
1410,,1410,2020-02-28 17:00:00,8638.32,8640.0,8485.0,8570.88,6151.39,,DoubleSMACross,1410,737483.7083333334,Broker,1410,10739.435863346811,10739.435863346811,BuySell,1410,,,Trades - Net Profit/Loss,1410,,
1411,,1411,2020-02-28 18:00:00,8570.88,8598.66,8505.5,8539.71,2543.2,,DoubleSMACross,1411,737483.75,Broker,1411,10739.435863346811,10739.435863346811,BuySell,1411,,,Trades - Net Profit/Loss,1411,,
1412,,1412,2020-02-28 19:00:00,8539.71,8600.0,8520.0,8577.21,1612.28,,DoubleSMACross,1412,737483.7916666666,Broker,1412,10739.435863346811,10739.435863346811,BuySell,1412,,,Trades - Net Profit/Loss,1412,,
1413,,1413,2020-02-28 20:00:00,8577.21,8707.0,8567.97,8614.39,3018.49,,DoubleSMACross,1413,737483.8333333334,Broker,1413,10739.435863346811,10739.435863346811,BuySell,1413,,,Trades - Net Profit/Loss,1413,,
1414,,1414,2020-02-28 21:00:00,8614.39,8691.96,8610.07,8656.74,1249.45,,DoubleSMACross,1414,737483.875,Broker,1414,10739.435863346811,10739.435863346811,BuySell,1414,,,Trades - Net Profit/Loss,1414,,
1415,,1415,2020-02-28 22:00:00,8656.74,8780.42,8654.77,8777.94,1904.08,,DoubleSMACross,1415,737483.9166666666,Broker,1415,10739.435863346811,10739.435863346811,BuySell,1415,,,Trades - Net Profit/Loss,1415,,
1416,,1416,2020-02-28 23:00:00,8777.94,8799.0,8670.79,8692.91,2057.94,,DoubleSMACross,1416,737483.9583333334,Broker,1416,10739.435863346811,10739.435863346811,BuySell,1416,,,Trades - Net Profit/Loss,1416,,
1417,,1417,2020-02-29 00:00:00,8692.91,8773.17,8690.0,8719.95,1357.35,,DoubleSMACross,1417,737484.0,Broker,1417,10739.435863346811,10739.435863346811,BuySell,1417,,,Trades - Net Profit/Loss,1417,,
1418,,1418,2020-02-29 01:00:00,8719.95,8734.37,8656.0,8675.77,1161.49,,DoubleSMACross,1418,737484.0416666666,Broker,1418,10739.435863346811,10739.435863346811,BuySell,1418,,,Trades - Net Profit/Loss,1418,,
1419,,1419,2020-02-29 02:00:00,8675.77,8725.67,8671.01,8706.95,1192.21,,DoubleSMACross,1419,737484.0833333334,Broker,1419,10739.435863346811,10739.435863346811,BuySell,1419,,,Trades - Net Profit/Loss,1419,,
1420,,1420,2020-02-29 03:00:00,8706.95,8730.0,8675.37,8714.73,879.33,,DoubleSMACross,1420,737484.125,Broker,1420,96.76231712875291,10738.303966313657,BuySell,1420,8545.239450000001,,Trades - Net Profit/Loss,1420,,
1421,,1421,2020-02-29 04:00:00,8714.73,8755.0,8714.5,8741.79,894.53,,DoubleSMACross,1421,737484.1666666666,Broker,1421,96.76231712875291,10771.346885259736,BuySell,1421,,,Trades - Net Profit/Loss,1421,,
1422,,1422,2020-02-29 05:00:00,8741.79,8768.0,8729.81,8768.0,1057.0,,DoubleSMACross,1422,737484.2083333334,Broker,1422,96.76231712875291,10803.351870683855,BuySell,1422,,,Trades - Net Profit/Loss,1422,,
1423,,1423,2020-02-29 06:00:00,8768.0,8790.0,8696.42,8708.78,2582.06,,DoubleSMACross,1423,737484.25,Broker,1423,96.76231712875291,10731.038431659957,BuySell,1423,,,Trades - Net Profit/Loss,1423,,
1424,,1424,2020-02-29 07:00:00,8708.78,8755.0,8699.97,8745.81,1371.97,,DoubleSMACross,1424,737484.2916666666,Broker,1424,96.76231712875291,10776.255700269461,BuySell,1424,,,Trades - Net Profit/Loss,1424,,
1425,,1425,2020-02-29 08:00:00,8745.81,8763.71,8720.0,8749.03,955.37,,DoubleSMACross,1425,737484.3333333334,Broker,1425,96.76231712875291,10780.187636670289,BuySell,1425,,,Trades - Net Profit/Loss,1425,,
1426,,1426,2020-02-29 09:00:00,8749.03,8749.81,8673.53,8686.84,1495.02,,DoubleSMACross,1426,737484.375,Broker,1426,96.76231712875291,10704.247535810846,BuySell,1426,,,Trades - Net Profit/Loss,1426,,
1427,,1427,2020-02-29 10:00:00,8686.84,8722.6,8623.4,8630.29,1521.74,,DoubleSMACross,1427,737484.4166666666,Broker,1427,96.76231712875291,10635.194429144158,BuySell,1427,,,Trades - Net Profit/Loss,1427,,
1428,,1428,2020-02-29 11:00:00,8630.29,8712.99,8600.0,8696.98,2095.99,,DoubleSMACross,1428,737484.4583333334,Broker,1428,96.76231712875291,10716.629472178667,BuySell,1428,,,Trades - Net Profit/Loss,1428,,
1429,,1429,2020-02-29 12:00:00,8696.98,8698.87,8649.2,8661.52,1597.26,,DoubleSMACross,1429,737484.5,Broker,1429,96.76231712875291,10673.32932783913,BuySell,1429,,,Trades - Net Profit/Loss,1429,,
1430,,1430,2020-02-29 13:00:00,8661.52,8662.44,8604.27,8634.09,1468.28,,DoubleSMACross,1430,737484.5416666666,Broker,1430,96.76231712875291,10639.834602536435,BuySell,1430,,,Trades - Net Profit/Loss,1430,,
1431,,1431,2020-02-29 14:00:00,8634.09,8639.48,8572.22,8622.47,2181.17,,DoubleSMACross,1431,737484.5833333334,Broker,1431,96.76231712875291,10625.645440742148,BuySell,1431,,,Trades - Net Profit/Loss,1431,,
1432,,1432,2020-02-29 15:00:00,8622.47,8672.51,8585.44,8650.0,2427.11,,DoubleSMACross,1432,737484.625,Broker,1432,96.76231712875291,10659.262275870955,BuySell,1432,,,Trades - Net Profit/Loss,1432,,
1433,,1433,2020-02-29 16:00:00,8650.0,8662.74,8600.0,8604.29,2219.46,,DoubleSMACross,1433,737484.6666666666,Broker,1433,10648.699775912213,10648.699775912213,BuySell,1433,,8792.6811,Trades - Net Profit/Loss,1433,,-90.7360874345973
1434,,1434,2020-02-29 17:00:00,8604.29,8652.54,8591.47,8651.7,1116.64,,DoubleSMACross,1434,737484.7083333334,Broker,1434,10648.699775912213,10648.699775912213,BuySell,1434,,,Trades - Net Profit/Loss,1434,,
1435,,1435,2020-02-29 18:00:00,8651.7,8676.0,8631.83,8663.73,1103.11,,DoubleSMACross,1435,737484.75,Broker,1435,10648.699775912213,10648.699775912213,BuySell,1435,,,Trades - Net Profit/Loss,1435,,
1436,,1436,2020-02-29 19:00:00,8663.73,8674.0,8630.5,8671.41,797.82,,DoubleSMACross,1436,737484.7916666666,Broker,1436,10648.699775912213,10648.699775912213,BuySell,1436,,,Trades - Net Profit/Loss,1436,,
1437,,1437,2020-02-29 20:00:00,8671.41,8671.61,8640.0,8654.96,660.85,,DoubleSMACross,1437,737484.8333333334,Broker,1437,10648.699775912213,10648.699775912213,BuySell,1437,,,Trades - Net Profit/Loss,1437,,
1438,,1438,2020-02-29 21:00:00,8654.96,8663.22,8610.02,8634.58,1030.26,,DoubleSMACross,1438,737484.875,Broker,1438,10648.699775912213,10648.699775912213,BuySell,1438,,,Trades - Net Profit/Loss,1438,,
1439,,1439,2020-02-29 22:00:00,8634.58,8637.64,8592.99,8634.65,952.13,,DoubleSMACross,1439,737484.9166666666,Broker,1439,10648.699775912213,10648.699775912213,BuySell,1439,,,Trades - Net Profit/Loss,1439,,
1440,,1440,2020-02-29 23:00:00,8634.65,8659.96,8523.55,8523.61,1828.1,,DoubleSMACross,1440,737484.9583333334,Broker,1440,10648.699775912213,10648.699775912213,BuySell,1440,,,Trades - Net Profit/Loss,1440,,
1441,,1441,2020-03-01 00:00:00,8523.61,8613.57,8511.11,8547.25,1728.58,,DoubleSMACross,1441,737485.0,Broker,1441,10648.699775912213,10648.699775912213,BuySell,1441,,,Trades - Net Profit/Loss,1441,,
1442,,1442,2020-03-01 01:00:00,8547.25,8649.0,8514.06,8639.28,1735.81,,DoubleSMACross,1442,737485.0416666666,Broker,1442,10648.699775912213,10648.699775912213,BuySell,1442,,,Trades - Net Profit/Loss,1442,,
1443,,1443,2020-03-01 02:00:00,8639.28,8675.0,8617.73,8630.86,1189.03,,DoubleSMACross,1443,737485.0833333334,Broker,1443,10648.699775912213,10648.699775912213,BuySell,1443,,,Trades - Net Profit/Loss,1443,,
1444,,1444,2020-03-01 03:00:00,8630.86,8665.86,8616.45,8620.36,862.65,,DoubleSMACross,1444,737485.125,Broker,1444,10648.699775912213,10648.699775912213,BuySell,1444,,,Trades - Net Profit/Loss,1444,,
1445,,1445,2020-03-01 04:00:00,8620.36,8634.73,8560.45,8580.73,1275.59,,DoubleSMACross,1445,737485.1666666666,Broker,1445,10648.699775912213,10648.699775912213,BuySell,1445,,,Trades - Net Profit/Loss,1445,,
1446,,1446,2020-03-01 05:00:00,8580.73,8592.8,8538.0,8586.83,1427.8,,DoubleSMACross,1446,737485.2083333334,Broker,1446,10648.699775912213,10648.699775912213,BuySell,1446,,,Trades - Net Profit/Loss,1446,,
1447,,1447,2020-03-01 06:00:00,8586.83,8588.01,8521.0,8543.48,1135.67,,DoubleSMACross,1447,737485.25,Broker,1447,10648.699775912213,10648.699775912213,BuySell,1447,,,Trades - Net Profit/Loss,1447,,
1448,,1448,2020-03-01 07:00:00,8543.48,8567.37,8520.58,8541.16,1235.45,,DoubleSMACross,1448,737485.2916666666,Broker,1448,10648.699775912213,10648.699775912213,BuySell,1448,,,Trades - Net Profit/Loss,1448,,
1449,,1449,2020-03-01 08:00:00,8541.16,8594.87,8518.0,8532.0,1481.23,,DoubleSMACross,1449,737485.3333333334,Broker,1449,10648.699775912213,10648.699775912213,BuySell,1449,,,Trades - Net Profit/Loss,1449,,
1450,,1450,2020-03-01 09:00:00,8532.0,8589.93,8522.0,8539.63,1128.07,,DoubleSMACross,1450,737485.375,Broker,1450,10648.699775912213,10648.699775912213,BuySell,1450,,,Trades - Net Profit/Loss,1450,,
1451,,1451,2020-03-01 10:00:00,8539.63,8585.75,8539.63,8570.43,864.69,,DoubleSMACross,1451,737485.4166666666,Broker,1451,10648.699775912213,10648.699775912213,BuySell,1451,,,Trades - Net Profit/Loss,1451,,
1452,,1452,2020-03-01 11:00:00,8570.43,8650.0,8550.34,8648.37,1649.75,,DoubleSMACross,1452,737485.4583333334,Broker,1452,10648.699775912213,10648.699775912213,BuySell,1452,,,Trades - Net Profit/Loss,1452,,
1453,,1453,2020-03-01 12:00:00,8648.37,8750.0,8558.0,8575.0,3969.76,,DoubleSMACross,1453,737485.5,Broker,1453,10648.699775912213,10648.699775912213,BuySell,1453,,,Trades - Net Profit/Loss,1453,,
1454,,1454,2020-03-01 13:00:00,8575.0,8625.29,8535.24,8609.34,2094.71,,DoubleSMACross,1454,737485.5416666666,Broker,1454,10648.699775912213,10648.699775912213,BuySell,1454,,,Trades - Net Profit/Loss,1454,,
1455,,1455,2020-03-01 14:00:00,8609.34,8629.31,8555.15,8565.0,1413.96,,DoubleSMACross,1455,737485.5833333334,Broker,1455,10648.699775912213,10648.699775912213,BuySell,1455,,,Trades - Net Profit/Loss,1455,,
1456,,1456,2020-03-01 15:00:00,8565.0,8599.95,8542.45,8557.8,1399.78,,DoubleSMACross,1456,737485.625,Broker,1456,10648.699775912213,10648.699775912213,BuySell,1456,,,Trades - Net Profit/Loss,1456,,
1457,,1457,2020-03-01 16:00:00,8557.8,8582.73,8454.57,8522.3,3383.63,,DoubleSMACross,1457,737485.6666666666,Broker,1457,10648.699775912213,10648.699775912213,BuySell,1457,,,Trades - Net Profit/Loss,1457,,
1458,,1458,2020-03-01 17:00:00,8522.3,8529.97,8460.9,8500.0,1919.13,,DoubleSMACross,1458,737485.7083333334,Broker,1458,10648.699775912213,10648.699775912213,BuySell,1458,,,Trades - Net Profit/Loss,1458,,
1459,,1459,2020-03-01 18:00:00,8500.0,8512.1,8456.22,8457.63,1621.21,,DoubleSMACross,1459,737485.75,Broker,1459,10648.699775912213,10648.699775912213,BuySell,1459,,,Trades - Net Profit/Loss,1459,,
