===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
614,,614,2020-01-26 13:00:00,8457.27,8478.0,8443.0,8454.21,1045.41,,SMACross,614,737450.5416666666,Broker,614,85.40986012594787,9565.822019794912,BuySell,614,,,Trades - Net Profit/Loss,614,,
615,,615,2020-01-26 14:00:00,8454.21,8474.0,8440.0,8454.48,839.97,,SMACross,615,737450.5833333334,Broker,615,85.40986012594787,9566.124793357802,BuySell,615,,,Trades - Net Profit/Loss,615,,
616,,616,2020-01-26 15:00:00,8454.48,8477.01,8450.0,8459.67,828.12,,SMACross,616,737450.625,Broker,616,85.40986012594787,9571.944774066666,BuySell,616,,,Trades - Net Profit/Loss,616,,
617,,617,2020-01-26 16:00:00,8459.67,8511.16,8454.01,8503.0,1491.66,,SMACross,617,737450.6666666666,Broker,617,85.40986012594787,9620.534323992497,BuySell,617,,,Trades - Net Profit/Loss,617,,
618,,618,2020-01-26 17:00:00,8503.0,8595.59,8489.52,8578.86,3778.13,,SMACross,618,737450.7083333334,Broker,618,85.40986012594787,9705.602481328604,BuySell,618,,,Trades - Net Profit/Loss,618,,
619,,619,2020-01-26 18:00:00,8578.86,8618.0,8561.02,8580.03,1965.37,,SMACross,619,737450.75,Broker,619,85.40986012594787,9706.914500101122,BuySell,619,,,Trades - Net Profit/Loss,619,,
620,,620,2020-01-26 19:00:00,8580.03,8587.67,8544.01,8569.1,1442.45,,SMACross,620,737450.7916666666,Broker,620,85.40986012594787,9694.657777721955,BuySell,620,,,Trades - Net Profit/Loss,620,,
621,,621,2020-01-26 20:00:00,8569.1,8605.0,8560.83,8568.23,891.93,,SMACross,621,737450.8333333334,Broker,621,85.40986012594787,9693.682174019312,BuySell,621,,,Trades - Net Profit/Loss,621,,
622,,622,2020-01-26 21:00:00,8568.23,8610.0,8568.23,8600.84,809.88,,SMACross,622,737450.875,Broker,622,85.40986012594787,9730.25049211489,BuySell,622,,,Trades - Net Profit/Loss,622,,
623,,623,2020-01-26 22:00:00,8600.84,8610.0,8550.55,8577.67,1245.61,,SMACross,623,737450.9166666666,Broker,623,85.40986012594787,9704.26803488476,BuySell,623,,,Trades - Net Profit/Loss,623,,
624,,624,2020-01-26 23:00:00,8577.67,8618.13,8565.92,8615.0,1109.05,,SMACross,624,737450.9583333334,Broker,624,85.40986012594787,9746.12928341306,BuySell,624,,,Trades - Net Profit/Loss,624,,
625,,625,2020-01-27 00:00:00,8615.0,8704.0,8614.39,8667.29,3747.13,,SMACross,625,737451.0,Broker,625,85.40986012594787,9804.766430092537,BuySell,625,,,Trades - Net Profit/Loss,625,,
626,,626,2020-01-27 01:00:00,8667.29,8689.69,8651.69,8661.4,1484.16,,SMACross,626,737451.0416666666,Broker,626,85.40986012594787,9798.161480887293,BuySell,626,,,Trades - Net Profit/Loss,626,,
627,,627,2020-01-27 02:00:00,8661.4,8668.66,8632.45,8655.49,1161.75,,SMACross,627,737451.0833333334,Broker,627,85.40986012594787,9791.534104010729,BuySell,627,,,Trades - Net Profit/Loss,627,,
628,,628,2020-01-27 03:00:00,8655.49,8680.0,8639.2,8670.1,1051.14,,SMACross,628,737451.125,Broker,628,85.40986012594787,9807.917517913713,BuySell,628,,,Trades - Net Profit/Loss,628,,
629,,629,2020-01-27 04:00:00,8670.1,8686.86,8633.34,8647.64,1296.76,,SMACross,629,737451.1666666666,Broker,629,85.40986012594787,9782.731243015623,BuySell,629,,,Trades - Net Profit/Loss,629,,
630,,630,2020-01-27 05:00:00,8647.64,8661.99,8630.84,8653.3,928.19,,SMACross,630,737451.2083333334,Broker,630,85.40986012594787,9789.078274000627,BuySell,630,,,Trades - Net Profit/Loss,630,,
631,,631,2020-01-27 06:00:00,8653.3,8669.65,8639.85,8665.67,727.27,,SMACross,631,737451.25,Broker,631,85.40986012594787,9802.949788715203,BuySell,631,,,Trades - Net Profit/Loss,631,,
632,,632,2020-01-27 07:00:00,8665.67,8675.0,8650.62,8658.01,740.7,,SMACross,632,737451.2916666666,Broker,632,85.40986012594787,9794.35999059769,BuySell,632,,,Trades - Net Profit/Loss,632,,
633,,633,2020-01-27 08:00:00,8658.01,8660.16,8535.0,8609.86,2301.83,,SMACross,633,737451.3333333334,Broker,633,85.40986012594787,9740.36537188251,BuySell,633,,,Trades - Net Profit/Loss,633,,
634,,634,2020-01-27 09:00:00,8609.86,8649.99,8593.99,8641.99,2175.41,,SMACross,634,737451.375,Broker,634,85.40986012594787,9776.395425866283,BuySell,634,,,Trades - Net Profit/Loss,634,,
635,,635,2020-01-27 10:00:00,8641.99,8672.77,8624.2,8634.13,1573.26,,SMACross,635,737451.4166666666,Broker,635,85.40986012594787,9767.581351035518,BuySell,635,,,Trades - Net Profit/Loss,635,,
636,,636,2020-01-27 11:00:00,8634.13,8750.0,8629.0,8735.67,2817.4,,SMACross,636,737451.4583333334,Broker,636,85.40986012594787,9881.446638353056,BuySell,636,,,Trades - Net Profit/Loss,636,,
637,,637,2020-01-27 12:00:00,8735.67,8763.84,8700.41,8746.46,3346.27,,SMACross,637,737451.5,Broker,637,85.40986012594787,9893.546367032946,BuySell,637,,,Trades - Net Profit/Loss,637,,
638,,638,2020-01-27 13:00:00,8746.46,8785.0,8730.0,8739.6,2386.09,,SMACross,638,737451.5416666666,Broker,638,85.40986012594787,9885.853675768438,BuySell,638,,,Trades - Net Profit/Loss,638,,
639,,639,2020-01-27 14:00:00,8739.6,8759.42,8717.1,8756.47,1438.37,,SMACross,639,737451.5833333334,Broker,639,85.40986012594787,9904.771416531159,BuySell,639,,,Trades - Net Profit/Loss,639,,
640,,640,2020-01-27 15:00:00,8756.47,8796.95,8753.65,8779.67,2184.98,,SMACross,640,737451.625,Broker,640,85.40986012594787,9930.787515268277,BuySell,640,,,Trades - Net Profit/Loss,640,,
641,,641,2020-01-27 16:00:00,8779.67,8814.08,8749.2,8791.5,2602.33,,SMACross,641,737451.6666666666,Broker,641,85.40986012594787,9944.053482857074,BuySell,641,,,Trades - Net Profit/Loss,641,,
642,,642,2020-01-27 17:00:00,8791.5,8810.0,8760.01,8767.06,1899.06,,SMACross,642,737451.7083333334,Broker,642,85.40986012594787,9916.6468684978,BuySell,642,,,Trades - Net Profit/Loss,642,,
643,,643,2020-01-27 18:00:00,8767.06,8888.0,8763.0,8883.05,2165.32,,SMACross,643,737451.75,Broker,643,85.40986012594787,10046.716148347721,BuySell,643,,,Trades - Net Profit/Loss,643,,
644,,644,2020-01-27 19:00:00,8883.05,8988.0,8860.54,8932.12,5666.09,,SMACross,644,737451.7916666666,Broker,644,85.40986012594787,10101.742439943857,BuySell,644,,,Trades - Net Profit/Loss,644,,
645,,645,2020-01-27 20:00:00,8932.12,8987.0,8920.0,8986.71,1624.08,,SMACross,645,737451.8333333334,Broker,645,85.40986012594787,10162.958768825718,BuySell,645,,,Trades - Net Profit/Loss,645,,
646,,646,2020-01-27 21:00:00,8986.71,9000.0,8932.0,8964.85,2514.79,,SMACross,646,737451.875,Broker,646,85.40986012594787,10138.445324067385,BuySell,646,,,Trades - Net Profit/Loss,646,,
647,,647,2020-01-27 22:00:00,8964.85,8970.0,8890.96,8902.45,1691.43,,SMACross,647,737451.9166666666,Broker,647,85.40986012594787,10068.47098953307,BuySell,647,,,Trades - Net Profit/Loss,647,,
648,,648,2020-01-27 23:00:00,8902.45,8954.4,8890.1,8907.57,1529.09,,SMACross,648,737451.9583333334,Broker,648,85.40986012594787,10074.212473392296,BuySell,648,,,Trades - Net Profit/Loss,648,,
649,,649,2020-01-28 00:00:00,8907.57,9093.8,8907.56,9069.31,3397.71,,SMACross,649,737452.0,Broker,649,85.40986012594787,10255.585051398384,BuySell,649,,,Trades - Net Profit/Loss,649,,
650,,650,2020-01-28 01:00:00,9069.31,9166.0,9069.24,9132.96,4589.48,,SMACross,650,737452.0416666666,Broker,650,85.40986012594787,10326.961115390517,BuySell,650,,,Trades - Net Profit/Loss,650,,
651,,651,2020-01-28 02:00:00,9132.96,9149.8,9101.17,9119.79,1595.66,,SMACross,651,737452.0833333334,Broker,651,85.40986012594787,10312.19249382294,BuySell,651,,,Trades - Net Profit/Loss,651,,
652,,652,2020-01-28 03:00:00,9119.79,9122.0,9073.91,9111.95,1449.72,,SMACross,652,737452.125,Broker,652,85.40986012594787,10303.4008466635,BuySell,652,,,Trades - Net Profit/Loss,652,,
653,,653,2020-01-28 04:00:00,9111.95,9136.76,9043.04,9054.95,1839.11,,SMACross,653,737452.1666666666,Broker,653,85.40986012594787,10239.481983386962,BuySell,653,,,Trades - Net Profit/Loss,653,,
654,,654,2020-01-28 05:00:00,9054.95,9078.57,8930.67,9059.1,3767.74,,SMACross,654,737452.2083333334,Broker,654,85.40986012594787,10244.135725186921,BuySell,654,,,Trades - Net Profit/Loss,654,,
655,,655,2020-01-28 06:00:00,9059.1,9078.03,8990.0,9016.3,1815.33,,SMACross,655,737452.25,Broker,655,85.40986012594787,10196.140508551205,BuySell,655,,,Trades - Net Profit/Loss,655,,
656,,656,2020-01-28 07:00:00,9016.3,9060.41,9004.5,9039.92,1401.91,,SMACross,656,737452.2916666666,Broker,656,85.40986012594787,10222.627588386149,BuySell,656,,,Trades - Net Profit/Loss,656,,
657,,657,2020-01-28 08:00:00,9039.92,9041.59,8962.35,8988.5,2395.31,,SMACross,657,737452.3333333334,Broker,657,85.40986012594787,10164.966045409315,BuySell,657,,,Trades - Net Profit/Loss,657,,
658,,658,2020-01-28 09:00:00,8988.5,9015.0,8967.97,8975.17,1342.99,,SMACross,658,737452.375,Broker,658,85.40986012594787,10150.018002471135,BuySell,658,,,Trades - Net Profit/Loss,658,,
659,,659,2020-01-28 10:00:00,8975.17,9039.22,8942.0,9019.17,2520.14,,SMACross,659,737452.4166666666,Broker,659,85.40986012594787,10199.358879386358,BuySell,659,,,Trades - Net Profit/Loss,659,,
660,,660,2020-01-28 11:00:00,9019.17,9117.47,9014.0,9082.13,3385.75,,SMACross,660,737452.4583333334,Broker,660,85.40986012594787,10269.961188717773,BuySell,660,,,Trades - Net Profit/Loss,660,,
661,,661,2020-01-28 12:00:00,9082.13,9091.6,9015.0,9049.11,2171.51,,SMACross,661,737452.5,Broker,661,85.40986012594787,10232.933103360034,BuySell,661,,,Trades - Net Profit/Loss,661,,
662,,662,2020-01-28 13:00:00,9049.11,9100.0,9033.0,9086.36,2565.0,,SMACross,662,737452.5416666666,Broker,662,85.40986012594787,10274.704641203034,BuySell,662,,,Trades - Net Profit/Loss,662,,
663,,663,2020-01-28 14:00:00,9086.36,9188.0,9020.0,9033.93,6301.68,,SMACross,663,737452.5833333334,Broker,663,85.40986012594787,10215.910500824282,BuySell,663,,,Trades - Net Profit/Loss,663,,
664,,664,2020-01-28 15:00:00,9033.93,9066.06,8958.0,9024.58,4685.58,,SMACross,664,737452.625,Broker,664,85.40986012594787,10205.425564479798,BuySell,664,,,Trades - Net Profit/Loss,664,,
665,,665,2020-01-28 16:00:00,9024.58,9045.88,8967.83,8969.18,2967.02,,SMACross,665,737452.6666666666,Broker,665,10195.305548775443,10195.305548775443,BuySell,665,,9181.568199999998,Trades - Net Profit/Loss,665,715.8538144861005,
666,,666,2020-01-28 17:00:00,8969.18,8999.78,8862.4,8983.03,3940.79,,SMACross,666,737452.7083333334,Broker,666,10195.305548775443,10195.305548775443,BuySell,666,,,Trades - Net Profit/Loss,666,,
667,,667,2020-01-28 18:00:00,8983.03,9040.0,8965.38,8998.63,1799.39,,SMACross,667,737452.75,Broker,667,10195.305548775443,10195.305548775443,BuySell,667,,,Trades - Net Profit/Loss,667,,
668,,668,2020-01-28 19:00:00,8998.63,9039.84,8976.46,9010.86,1174.1,,SMACross,668,737452.7916666666,Broker,668,10195.305548775443,10195.305548775443,BuySell,668,,,Trades - Net Profit/Loss,668,,
669,,669,2020-01-28 20:00:00,9010.86,9090.0,9007.74,9061.5,2091.04,,SMACross,669,737452.8333333334,Broker,669,10195.305548775443,10195.305548775443,BuySell,669,,,Trades - Net Profit/Loss,669,,
670,,670,2020-01-28 21:00:00,9061.5,9120.0,9038.69,9050.64,1613.2,,SMACross,670,737452.875,Broker,670,91.859702994467,10173.115544725888,BuySell,670,8903.10965,,Trades - Net Profit/Loss,670,,
671,,671,2020-01-28 22:00:00,9050.64,9163.5,9045.29,9133.0,1499.71,,SMACross,671,737452.9166666666,Broker,671,91.859702994467,10264.854055054993,BuySell,671,,,Trades - Net Profit/Loss,671,,
672,,672,2020-01-28 23:00:00,9133.0,9400.0,9115.55,9374.21,6829.21,,SMACross,672,737452.9583333334,Broker,672,91.859702994467,10533.531156517876,BuySell,672,,,Trades - Net Profit/Loss,672,,
673,,673,2020-01-29 00:00:00,9374.21,9420.82,9316.0,9331.15,4015.0,,SMACross,673,737453.0,Broker,673,91.859702994467,10485.567821710067,BuySell,673,,,Trades - Net Profit/Loss,673,,
674,,674,2020-01-29 01:00:00,9331.15,9385.0,9326.03,9344.24,2014.29,,SMACross,674,737453.0416666666,Broker,674,91.859702994467,10500.148408162324,BuySell,674,,,Trades - Net Profit/Loss,674,,
675,,675,2020-01-29 02:00:00,9344.24,9362.28,9261.32,9323.11,1904.75,,SMACross,675,737453.0833333334,Broker,675,91.859702994467,10476.612289618688,BuySell,675,,,Trades - Net Profit/Loss,675,,
676,,676,2020-01-29 03:00:00,9323.11,9362.53,9308.01,9343.5,1331.17,,SMACross,676,737453.125,Broker,676,91.859702994467,10499.324142770829,BuySell,676,,,Trades - Net Profit/Loss,676,,
677,,677,2020-01-29 04:00:00,9343.5,9379.93,9314.0,9333.79,1372.0,,SMACross,677,737453.1666666666,Broker,677,91.859702994467,10488.508444187833,BuySell,677,,,Trades - Net Profit/Loss,677,,
678,,678,2020-01-29 05:00:00,9333.79,9362.61,9326.13,9355.07,1247.74,,SMACross,678,737453.2083333334,Broker,678,91.859702994467,10512.21164355407,BuySell,678,,,Trades - Net Profit/Loss,678,,
679,,679,2020-01-29 06:00:00,9355.07,9393.04,9330.0,9332.74,2251.47,,SMACross,679,737453.25,Broker,679,91.859702994467,10487.338878429631,BuySell,679,,,Trades - Net Profit/Loss,679,,
680,,680,2020-01-29 07:00:00,9332.74,9370.07,9317.08,9365.0,1970.9,,SMACross,680,737453.2916666666,Broker,680,91.859702994467,10523.272394010215,BuySell,680,,,Trades - Net Profit/Loss,680,,
681,,681,2020-01-29 08:00:00,9365.0,9387.99,9341.78,9387.11,1394.13,,SMACross,681,737453.3333333334,Broker,681,91.859702994467,10547.900107261508,BuySell,681,,,Trades - Net Profit/Loss,681,,
682,,682,2020-01-29 09:00:00,9387.11,9387.52,9319.2,9332.48,2218.41,,SMACross,682,737453.375,Broker,682,91.859702994467,10487.049271670456,BuySell,682,,,Trades - Net Profit/Loss,682,,
683,,683,2020-01-29 10:00:00,9332.48,9434.94,9257.58,9407.93,3901.98,,SMACross,683,737453.4166666666,Broker,683,91.859702994467,10571.090925438437,BuySell,683,,,Trades - Net Profit/Loss,683,,
684,,684,2020-01-29 11:00:00,9407.93,9416.71,9216.0,9303.15,4627.45,,SMACross,684,737453.4583333334,Broker,684,91.859702994467,10454.379401491333,BuySell,684,,,Trades - Net Profit/Loss,684,,
685,,685,2020-01-29 12:00:00,9303.15,9316.8,9250.05,9280.06,1622.43,,SMACross,685,737453.5,Broker,685,91.859702994467,10428.660093532384,BuySell,685,,,Trades - Net Profit/Loss,685,,
686,,686,2020-01-29 13:00:00,9280.06,9351.5,9265.0,9324.07,2569.05,,SMACross,686,737453.5416666666,Broker,686,91.859702994467,10477.681606883327,BuySell,686,,,Trades - Net Profit/Loss,686,,
687,,687,2020-01-29 14:00:00,9324.07,9345.42,9290.0,9329.08,1295.77,,SMACross,687,737453.5833333334,Broker,687,91.859702994467,10483.262106358181,BuySell,687,,,Trades - Net Profit/Loss,687,,
688,,688,2020-01-29 15:00:00,9329.08,9329.48,9279.35,9285.01,1316.53,,SMACross,688,737453.625,Broker,688,91.859702994467,10434.173760678197,BuySell,688,,,Trades - Net Profit/Loss,688,,
689,,689,2020-01-29 16:00:00,9285.01,9366.0,9265.0,9361.2,2030.0,,SMACross,689,737453.6666666666,Broker,689,10423.831446620514,10423.831446620514,BuySell,689,,9506.49,Trades - Net Profit/Loss,689,228.52589784507046,
690,,690,2020-01-29 17:00:00,9361.2,9375.0,9335.01,9343.81,1596.04,,SMACross,690,737453.7083333334,Broker,690,93.91872133405103,10394.341477407495,BuySell,690,9194.98485,,Trades - Net Profit/Loss,690,,
691,,691,2020-01-29 18:00:00,9343.81,9382.36,9341.91,9372.32,1197.44,,SMACross,691,737453.75,Broker,691,93.91872133405103,10425.770311338798,BuySell,691,,,Trades - Net Profit/Loss,691,,
692,,692,2020-01-29 19:00:00,9372.32,9415.0,9322.26,9393.98,2387.71,,SMACross,692,737453.7916666666,Broker,692,93.91872133405103,10449.647847043885,BuySell,692,,,Trades - Net Profit/Loss,692,,
693,,693,2020-01-29 20:00:00,9393.98,9414.44,9351.73,9386.46,1447.15,,SMACross,693,737453.8333333334,Broker,693,93.91872133405103,10441.357954684594,BuySell,693,,,Trades - Net Profit/Loss,693,,
694,,694,2020-01-29 21:00:00,9386.46,9449.24,9330.0,9377.99,2843.53,,SMACross,694,737453.875,Broker,694,93.91872133405103,10432.02080198736,BuySell,694,,,Trades - Net Profit/Loss,694,,
695,,695,2020-01-29 22:00:00,9377.99,9386.81,9309.75,9341.99,1206.69,,SMACross,695,737453.9166666666,Broker,695,93.91872133405103,10392.335147075857,BuySell,695,,,Trades - Net Profit/Loss,695,,
696,,696,2020-01-29 23:00:00,9341.99,9363.0,9290.0,9301.53,1283.89,,SMACross,696,737453.9583333334,Broker,696,10382.036730650118,10382.036730650118,BuySell,696,,9503.445,Trades - Net Profit/Loss,696,,-41.79471597039601
697,,697,2020-01-30 00:00:00,9301.53,9333.97,9204.44,9278.29,3336.48,,SMACross,697,737454.0,Broker,697,10382.036730650118,10382.036730650118,BuySell,697,,,Trades - Net Profit/Loss,697,,
698,,698,2020-01-30 01:00:00,9278.29,9298.28,9252.81,9296.36,1252.53,,SMACross,698,737454.0416666666,Broker,698,10382.036730650118,10382.036730650118,BuySell,698,,,Trades - Net Profit/Loss,698,,
699,,699,2020-01-30 02:00:00,9296.36,9296.36,9252.0,9252.0,846.04,,SMACross,699,737454.0833333334,Broker,699,10382.036730650118,10382.036730650118,BuySell,699,,,Trades - Net Profit/Loss,699,,
700,,700,2020-01-30 03:00:00,9252.0,9292.0,9247.82,9280.3,933.34,,SMACross,700,737454.125,Broker,700,10382.036730650118,10382.036730650118,BuySell,700,,,Trades - Net Profit/Loss,700,,
701,,701,2020-01-30 04:00:00,9280.3,9360.0,9277.23,9329.5,1449.73,,SMACross,701,737454.1666666666,Broker,701,10382.036730650118,10382.036730650118,BuySell,701,,,Trades - Net Profit/Loss,701,,
702,,702,2020-01-30 05:00:00,9329.5,9353.36,9316.35,9318.0,1310.01,,SMACross,702,737454.2083333334,Broker,702,93.54215094315636,10359.089079892812,BuySell,702,9176.60475,,Trades - Net Profit/Loss,702,,
703,,703,2020-01-30 06:00:00,9318.0,9350.0,9305.0,9325.32,1112.9,,SMACross,703,737454.25,Broker,703,10348.823532963865,10348.823532963865,BuySell,703,,9490.249999999998,Trades - Net Profit/Loss,703,,-33.21319768625346
704,,704,2020-01-30 07:00:00,9325.32,9399.0,9325.32,9391.02,2151.66,,SMACross,704,737454.2916666666,Broker,704,93.24290003200375,10410.76001330951,BuySell,704,9185.4402,,Trades - Net Profit/Loss,704,,
705,,705,2020-01-30 08:00:00,9391.02,9408.36,9356.0,9374.02,2060.47,,SMACross,705,737454.3333333334,Broker,705,93.24290003200375,10392.08283117959,BuySell,705,,,Trades - Net Profit/Loss,705,,
706,,706,2020-01-30 09:00:00,9374.02,9391.65,9320.01,9364.49,1973.75,,SMACross,706,737454.375,Broker,706,93.24290003200375,10381.612622609111,BuySell,706,,,Trades - Net Profit/Loss,706,,
707,,707,2020-01-30 10:00:00,9364.49,9376.98,9327.0,9334.27,1183.08,,SMACross,707,737454.4166666666,Broker,707,93.24290003200375,10348.411184728748,BuySell,707,,,Trades - Net Profit/Loss,707,,
708,,708,2020-01-30 11:00:00,9334.27,9361.21,9315.0,9338.21,1464.78,,SMACross,708,737454.4583333334,Broker,708,10338.15601644405,10338.15601644405,BuySell,708,,9501.628149999999,Trades - Net Profit/Loss,708,,-10.667516519813676
709,,709,2020-01-30 12:00:00,9338.21,9395.0,9332.29,9375.58,1939.05,,SMACross,709,737454.5,Broker,709,93.14678570816048,10368.879147349846,BuySell,709,9192.30565,,Trades - Net Profit/Loss,709,,
710,,710,2020-01-30 13:00:00,9375.58,9401.0,9351.73,9386.97,1872.32,,SMACross,710,737454.5416666666,Broker,710,93.14678570816048,10381.362704804327,BuySell,710,,,Trades - Net Profit/Loss,710,,
711,,711,2020-01-30 14:00:00,9386.97,9412.35,9306.0,9349.82,2748.86,,SMACross,711,737454.5833333334,Broker,711,93.14678570816048,10340.64592171091,BuySell,711,,,Trades - Net Profit/Loss,711,,
712,,712,2020-01-30 15:00:00,9349.82,9391.8,9335.0,9386.88,2193.85,,SMACross,712,737454.625,Broker,712,93.14678570816048,10381.26406387624,BuySell,712,,,Trades - Net Profit/Loss,712,,
713,,713,2020-01-30 16:00:00,9386.88,9477.06,9220.0,9370.93,8039.07,,SMACross,713,737454.6666666666,Broker,713,93.14678570816048,10363.782699398718,BuySell,713,,,Trades - Net Profit/Loss,713,,
714,,714,2020-01-30 17:00:00,9370.93,9523.4,9370.17,9468.5,6805.76,,SMACross,714,737454.7083333334,Broker,714,93.14678570816048,10470.720425547433,BuySell,714,,,Trades - Net Profit/Loss,714,,
715,,715,2020-01-30 18:00:00,9468.5,9530.0,9458.02,9499.28,2713.56,,SMACross,715,737454.75,Broker,715,93.14678570816048,10504.455622952964,BuySell,715,,,Trades - Net Profit/Loss,715,,
716,,716,2020-01-30 19:00:00,9499.28,9526.14,9460.0,9506.82,2961.13,,SMACross,716,737454.7916666666,Broker,716,93.14678570816048,10512.719540705973,BuySell,716,,,Trades - Net Profit/Loss,716,,
717,,717,2020-01-30 20:00:00,9506.82,9578.0,9486.57,9575.38,2828.28,,SMACross,717,737454.8333333334,Broker,717,93.14678570816048,10587.862007701526,BuySell,717,,,Trades - Net Profit/Loss,717,,
718,,718,2020-01-30 21:00:00,9575.38,9578.0,9520.2,9566.05,1489.32,,SMACross,718,737454.875,Broker,718,93.14678570816048,10577.636231489907,BuySell,718,,,Trades - Net Profit/Loss,718,,
719,,719,2020-01-30 22:00:00,9566.05,9572.0,9531.01,9563.69,859.53,,SMACross,719,737454.9166666666,Broker,719,93.14678570816048,10575.049647153422,BuySell,719,,,Trades - Net Profit/Loss,719,,
720,,720,2020-01-30 23:00:00,9563.69,9577.56,9466.66,9513.21,1913.99,,SMACross,720,737454.9583333334,Broker,720,93.14678570816048,10519.723046600104,BuySell,720,,,Trades - Net Profit/Loss,720,,
